OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS,SHAPE
4676842,04092025583,Wingstop #2032,"1619 Crosslink Rd, Ste 100",,RALEIGH,NC,27610,(919) 977-4111,2024/04/25 00:00:00+00,Food Stand,26730,-78.6148089,35.7548246,M,
4676843,04092025584,Sufra Middle Eastern Cuisine / O Burger @ The Cookhouse,1214 E LENOIR ST,,RALEIGH,NC,27610,,2024/04/25 00:00:00+00,Food Stand,26736,-78.62079848,35.77206859,M,
4676844,04092019378,Taziki's Cafe,7161 O'Kelly Chapel RD ,,CARY,NC,27519,(919) 371-2693,2024/04/25 00:00:00+00,Restaurant,26735,-78.8882479,35.8441495,M,
4676845,04092019379,Jersey Mike's #3257,1040 Forestville Rd,,Wake Forest,NC,27587,,2024/04/04 00:00:00+00,Restaurant,26738,-78.50759601,35.94610971,M,
4676846,04092019381,The Cha House,3604 Rogers Branch,Ste 101,WAKE FOREST,NC,27587,(919) 263-1879,2024/04/12 00:00:00+00,Restaurant,26739,-78.50628751,35.94278947,M,
4676847,04092019380,Wingstop,8215 Fayetteville RD ,,Raleigh,NC,27603,(919) 322-4142,2024/04/26 00:00:00+00,Restaurant,26740,-78.70141647,35.66239504,M,
4676848,04092019384,Jaguar Bolera,2221 IRON WORKS DR,,RALEIGH,NC,27604,,2024/04/29 00:00:00+00,Restaurant,26749,-78.61951523,35.80924691,M,
4676849,04092019383,Alpaca Peruvian Charcoal Chicken,1313 HILLSBOROUGH ST,,RALEIGH,NC,27605,,2024/04/26 00:00:00+00,Restaurant,26743,-78.65671571,35.78326308,M,
4676850,04092040414,That's My Dawg (WCID #1024),3805 S Wilmington ST ,,RALEIGH,NC,27603,(919) 637-1506,2024/04/29 00:00:00+00,Pushcarts,26750,-78.64840838,35.72742869,M,
4676851,04092300306,La Carnecaria Butcher Shop,2223 NEW HOPE CHURCH RD,,RALEIGH,NC,27604,(919) 307-3055,2024/05/01 00:00:00+00,Meat Market,26754,-78.60062541,35.83624582,M,
4676852,04092019385,Nami Asian Noodle Bar,"3901 Capital Blvd, Ste 163",,RALEIGH,NC,27604,(984) 220-3783,2024/05/01 00:00:00+00,Restaurant,26762,-78.58517482,35.8349864,M,
4676853,04092025585,Chick-fil-A #01466,5959 Triangle Town Blvd,FC1104,RALEIGH,NC,27616,(919) 792-2214,2024/05/01 00:00:00+00,Food Stand,26761,-78.576038,35.86600165,M,
4676854,04092019387,McDonald's #3452,3810 LAKE BOONE TRL,,RALEIGH,NC,27607,(919) 781-0504,2024/05/02 00:00:00+00,Restaurant,26767,-78.69425705,35.81615117,M,
4676855,04092019386,Naan House Indian Bistro,5460 APEX PEAKWAY,,APEX,NC,27502,(919) 629-4100,2024/05/02 00:00:00+00,Restaurant,26768,-78.86537408,35.73684286,M,
4676856,04092019388,101 Kitchen,4001  Widewaters PKY ,Ste G,KNIGHTDALE,NC,27545,(919) 373-0080,2024/05/03 00:00:00+00,Restaurant,26775,-78.5051576,35.79511649,M,
4676857,04092040415,Frankie Frankk's (WCID #408),7280 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(516) 233-8918,2024/05/06 00:00:00+00,Pushcarts,26785,-78.83292633,35.63499737,M,
4676858,04092019390,Encore,11211 Galleria AVE ,Suite 107,RALEIGH,NC,27614,(919) 593-4387,2024/05/07 00:00:00+00,Restaurant,26790,-78.54331275,35.94865663,M,
4676859,04092019389,Mochinut,4112 PLEASANT VALLEY RD,Suite 124,RALEIGH,NC,27612-2634,(919) 322-1252,2024/05/06 00:00:00+00,Restaurant,26784,-78.70472779,35.86043849,M,
4676860,04092019391,Las Gringas Cafe,6501 Mt. Herman RD ,,Raleigh,NC,27617,(919) 924-5902,2024/05/07 00:00:00+00,Restaurant,26791,-78.76699418,35.9086874,M,
4676861,04092019392,Wingstop,3209 AVENT FERRY RD ,,RALEIGH,NC,27606,(615) 399-1839,2024/04/25 00:00:00+00,Restaurant,26793,-78.69521896,35.76771142,M,
4676862,04092025586,Panas Flavor,3805 S WILMINGTON ST,,RALEIGH,NC,27603,,2024/05/09 00:00:00+00,Food Stand,26798,-78.64840838,35.72742869,M,
4676863,04092030681,Copperhead's Craft Burgers (WCID #1019),903 N Smithfield RD ,,KNIGHTDALE,NC,27545,(704) 222-8283,2024/01/13 00:00:00+00,Mobile Food Units,26802,-78.48796386,35.7957655,M,
4676864,04092141902,Willow Springs HS Outdoor Home Concessions,1704 Old Honeycutt Rd.,,FUQUAY VARINA,NC,27526,(919) 694-8030,2023/10/05 00:00:00+00,Limited Food Service,26803,-78.73713953,35.57530164,M,
4676865,04092141903,Willow Springs HS Outdoor Visitor Concessions,1704 Old Honeycutt Rd.,,FUQUAY VARINA,NC,27526,(919) 694-8030,2023/10/05 00:00:00+00,Limited Food Service,26804,-78.73713953,35.57530164,M,
4676866,04092025587,East Europe Eats @ Hubbs Kitchen,1129 Corporation PKWY,181/199,RALEIGH,NC,27610,(929) 319-0998,2024/05/13 00:00:00+00,Food Stand,26805,-78.56954858,35.79505358,M,
4676867,04092030682,Humble Soul BBQ (WCID #1023),11016 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 317-2985,2024/05/13 00:00:00+00,Mobile Food Units,26806,-78.53774541,35.94776496,M,
4676868,04092019398,The Grove at City Market,208 WOLFE ST,,RALEIGH,NC,27601,,2024/05/14 00:00:00+00,Restaurant,26810,-78.6362389,35.77586726,M,
4676869,04092030683,Taqueria La Esquina (WCID #1025),10500 Chapel Hill  RD ,,Morrisville ,NC,27560,(919) 771-4596,2024/05/13 00:00:00+00,Mobile Food Units,26807,-78.83169117,35.84049491,M,
4676870,04092019399,Land of Thousand Hills,218 SOUTHPORT DR,,MORRISVILLE,NC,27560,,2024/05/14 00:00:00+00,Restaurant,26811,-78.81684875,35.83802808,M,
4676871,04092019400,Flour & Barrel,400 W NORTH ST,120,RALEIGH,NC,27603,,2024/05/15 00:00:00+00,Restaurant,26817,-78.64521531,35.78519993,M,
4676872,04092019401,Khao Sen,2100 GATHERING SQUARE CT ,,FUQUAY VARINA,NC,27526,(919) 867-5426,2024/05/18 00:00:00+00,Restaurant,26826,-78.78286119,35.60086921,M,
4676873,04092019403,Bistro 401,401 FAYETTEVILLE ST ,Suite 103,RALEIGH,NC,27601,(919) 749-7244,2024/04/29 00:00:00+00,Restaurant,26829,-78.6390914,35.77542367,M,
4676874,04092025588,Neo Hibachi,424 E SIX FORKS RD,Suite 113,RALEIGH,NC,27609,(919) 307-8797,2024/05/18 00:00:00+00,Food Stand,26828,-78.62602306,35.82001966,M,
4676875,04092019404,GRK YEERO,2316 HILLSBOROUGH ST ,Suite 108,RALEIGH,NC,27607-7384,(919) 457-0911,2024/05/09 00:00:00+00,Restaurant,26830,-78.66664947,35.78770917,M,
4676876,04092019406,Drift Cafe Ridgewood,3510 WADE AVE,,RALEIGH,NC,27607,(410) 713-5030,2024/05/20 00:00:00+00,Restaurant,26836,-78.68557988,35.80211883,M,
4676877,04092019405,Beansprout Restaurant,3721 Hillsborough ST ,,RALEIGH,NC,27607,(919) 755-0554,2024/05/17 00:00:00+00,Restaurant,26831,-78.68759163,35.79393767,M,
4676878,04092025589,Uncle Jr's Kitchen @ The Kitchen Space,3805 S WILMINGTON ST,,RALEIGH,NC,27603-3569,(919) 205-8323,2024/05/20 00:00:00+00,Food Stand,26838,-78.64840838,35.72742869,M,
4676879,04092019407,Press Cocktails Crepes,400 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(336) 684-6292,2024/05/20 00:00:00+00,Restaurant,26837,-78.64544073,35.78105068,M,
4676880,04092030685,Angadi Fuquay-Varina  (WCID #1032),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 521-1247,2024/05/21 00:00:00+00,Mobile Food Units,26842,-78.63902823,35.7520526,M,
4676881,04092019409,Global Village Organic Coffee,2428 Hillsborough  ST ,,RALEIGH,NC,27607,(919) 779-2120,2024/05/22 00:00:00+00,Restaurant,26849,-78.66770188,35.78790893,M,
4676882,04092030684,Stavi's Sandwiches WCID # 983,2411 E MILLBROOK RD,,RALEIGH,NC,27604,(757) 256-5677,2024/05/20 00:00:00+00,Mobile Food Units,26839,-78.59474248,35.84866623,M,
4676883,04092019410,Mama Isha's Treats,11216 Capital  BLVD ,Suite 106,WAKE FOREST,NC,27587,(919) 556-9600,2024/05/28 00:00:00+00,Restaurant,26915,-78.53734575,35.95247355,M,
4676884,04092019411,Everest Nepali Kitchen,212 Grande Heights DR ,,CARY,NC,27513,(919) 378-9390,2024/05/29 00:00:00+00,Restaurant,26955,-78.78057485,35.80470293,M,
4676885,04092030686,Cinco Estrellas (WCID #1036),3501 Capital  BLVD ,Unit 132,RALEIGH,NC,27604,(919) 492-5314,2024/05/29 00:00:00+00,Mobile Food Units,26967,-78.58692931,35.82783317,M,
4676886,04092019412,Okome House,"4551 New Bern Ave, Ste 130",,RALEIGH,NC,27610,(919) 977-3555,2024/05/29 00:00:00+00,Restaurant,26956,-78.55806917,35.79980482,M,
4676887,04092019393,Parallax Coffee Lab,18 E Third St,,Wendell,NC,27591,(919) 205-8359,2024/04/11 00:00:00+00,Restaurant,26986,-78.36910831,35.78075216,M,
4676888,04092019394,Biscuit Belly,708 Seaboard Station Dr,,Raleigh,NC,27604,(919) 593-4868,2024/04/11 00:00:00+00,Restaurant,26990,-78.6390763,35.78941958,M,
4676889,04092019413,Taziki's Mediterranean Cafe,7901 Falls of Neuse RD ,Suite 101,RALEIGH,NC,27615,(984) 255-0202,2024/05/30 00:00:00+00,Restaurant,26985,-78.62784564,35.89352248,M,
4676890,04092019395,Tikila Tacos & Mezcal,706 Money Ct,Suite 101,KNIGHTDALE,NC,27545,(919) 295-1493,2024/04/26 00:00:00+00,Restaurant,26995,-78.47298186,35.79888799,M,
4676891,04092019396,Feng Cha,3325 Rogers Rd,,WAKE FOREST,NC,27587,(919) 263-1351,2024/04/29 00:00:00+00,Restaurant,26998,-78.51408375,35.95072814,M,
4676892,04092019397,El Jimador,7425 Knightdale Blvd,,Knightdale,NC,27545,(252) 544-6098,2024/04/30 00:00:00+00,Restaurant,26999,-78.47987094,35.79937492,M,
4676893,04092025590,Old North State Catering,160 Sommerville Park  RD ,,RALEIGH,NC,27603,(919) 622-4792,2024/05/20 00:00:00+00,Food Stand,27000,-78.65006114,35.69421011,M,
4676894,04092019415,Zebulon Family Restaurant,409 W Gannon Ave,,ZEBULON,NC,27597,(919) 404-8661,2024/05/30 00:00:00+00,Restaurant,27001,-78.32295741,35.82026265,M,
4676895,04092019414,Paris Banh Mi,712 SE MAYNARD RD,,CARY,NC,27511,,2024/05/30 00:00:00+00,Restaurant,27002,-78.76352061,35.76946718,M,
4676896,04092019417,Hokkaido Ramen House,4051 DAVIS DR,,MORRISVILLE,NC,27560,,2024/05/31 00:00:00+00,Restaurant,27033,-78.85811524,35.8356255,M,
4676897,04092019419,Chick-fil-A #00868,4621 Capital Blvd,,RALEIGH,NC,27604,(919) 850-2175,2024/06/03 00:00:00+00,Restaurant,27037,-78.58118558,35.84746032,M,
4676898,04092019418,Kebab Skewer,6446 Tryon RD ,,CARY,NC,27511,(919) 322-1535,2024/06/03 00:00:00+00,Restaurant,27036,-78.76155635,35.7455991,M,
4676899,04092019420,Taziki's Mediterranean Cafe,302 Colonades WAY ,Ste 201,CARY,NC,27518,(919) 415-0447,2024/06/04 00:00:00+00,Restaurant,27080,-78.77756452,35.73853427,M,
4676900,04092025596,Pei Wei #4325,4325 GLENWOOD AVE,Suite 2035,RALEIGH,NC,27612,,2024/06/05 00:00:00+00,Food Stand,27099,-78.67900996,35.83931725,M,
4676901,04092025594,Vienna Group NC/Bollywood Bites,3805 S WILMINGTON ST,,RALEIGH,NC,27603,,2024/06/05 00:00:00+00,Food Stand,27100,-78.64840838,35.72742869,M,
4676902,04092019424,Pi Bar Grill and Games,10255 CHAPEL HILL RD,,MORRISVILLE,NC,27560,,2024/06/07 00:00:00+00,Restaurant,27182,-78.82787824,35.83012817,M,
4676903,04092019425,Kentucky Fried Chicken,12313 Capital  BLVD ,,WAKE FOREST,NC,27587,(913) 469-1112,2024/06/11 00:00:00+00,Restaurant,27193,-78.53917224,35.98263322,M,
4676904,04092019426,Kentucky Fried Chicken,1599 US Hwy 70 ,,GARNER,NC,27529,(913) 356-6334,2024/06/11 00:00:00+00,Restaurant,27194,-78.65015189,35.72389051,M,
4676905,04092025593,Sticky Rice @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 805-8045,2024/05/22 00:00:00+00,Food Stand,27195,-78.53774541,35.94776496,M,
4676906,04092025591,Wings & Turkey BBQ @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(984) 303-9832,2024/04/16 00:00:00+00,Food Stand,27196,-78.53774541,35.94776496,M,
4676907,04092025592,"Dave's Burgers, Hot Dogs & Tacos",11016 Capital Blvd,,WAKE FOREST,NC,27587,(919) 920-6309,2024/05/08 00:00:00+00,Food Stand,27197,-78.53774541,35.94776496,M,
4676908,04092019429,7-Eleven #42196H,7707 FAYETTEVILLE RD,,RALEIGH,NC,27603,,2024/06/12 00:00:00+00,Restaurant,27212,-78.69488138,35.66791195,M,
4676909,04092019428,Kentucky Fried Chicken G135995,1403 W Williams ST ,,APEX,NC,27523,(919) 303-7997,2024/06/12 00:00:00+00,Restaurant,27205,-78.87727082,35.75015302,M,
4676910,04092019430,Kentucky Fried Chicken G135985,7040 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 266-4096,2024/06/11 00:00:00+00,Restaurant,27215,-78.49327386,35.79796991,M,
4676911,04092019432,Jimmy John's #791,1904 NW Maynard RD ,Ste 103,CARY,NC,27513,(919) 462-6252,2024/06/11 00:00:00+00,Restaurant,27217,-78.7949041,35.79887976,M,
4676912,04092019433,Jimmy John's #3665,724 N Judd PKY ,,FUQUAY-VARINA,NC,27526,(919) 567-0954,2024/06/13 00:00:00+00,Restaurant,27218,-78.77866077,35.59344505,M,
4676913,04092019431,Jimmy John's #895,8204 Tryon Woods DR ,Ste 118,CARY,NC,27518,(919) 859-7377,2024/06/13 00:00:00+00,Restaurant,27216,-78.74322595,35.74716476,M,
4676914,04092025597,Tomato & Potato @ The Kitchen Space,3805 S WILMINGTON ST,Suite 18,RALEIGH,NC,27603,(919) 307-7458,2024/06/13 00:00:00+00,Food Stand,27219,-78.64840838,35.72742869,M,
4676915,04092019435,The club at 12 Oaks,2004 Green Oaks Pkwy.,,Holly Springs,NC,27540,(919) 285-3680,2024/06/14 00:00:00+00,Restaurant,27237,-78.87675782,35.67147453,M,
4676916,04092019434,MacGregor Draft House,107 Edinburgh South DR ,Suite 120,Cary,NC,27511,(919) 461-1633,2024/06/14 00:00:00+00,Restaurant,27221,-78.79806693,35.73669743,M,
4676917,04092019436,Jimmy John's #1027,8005 Brier Creek PKY ,STE 120,Raleigh,NC,27617,(919) 806-5616,2024/06/18 00:00:00+00,Restaurant,27239,-78.78255001,35.9111629,M,
4676918,04092025598,Jimmy John's,437 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(309) 454-2811,2024/06/17 00:00:00+00,Food Stand,27244,-78.63936489,35.77440851,M,
4676919,04092019437,Jimmy John's #3436,2012 Boulderstone WAY ,,CARY,NC,27519,(919) 461-0171,2024/06/18 00:00:00+00,Restaurant,27243,-78.84859333,35.79156092,M,
4676920,04092019438,Jimmy John's,2904 Wake Forest  RD ,Suite 106,RALEIGH,NC,27609,(309) 454-2811,2024/06/17 00:00:00+00,Restaurant,27245,-78.62209482,35.82015424,M,
4676921,04092019440,Dominos #4453,4412 Falls of Neuse RD ,Suite 109,RALEIGH,NC,27609,(919) 636-8949,2024/06/20 00:00:00+00,Restaurant,27248,-78.61118939,35.84340166,M,
4676922,04092019441,The Curry Club,3281 Avent Ferry RD ,STE 117,RALEIGH,NC,27606,(919) 821-7991,2024/06/20 00:00:00+00,Restaurant,27250,-78.69565546,35.76674009,M,
4676923,04092025599,Dominos #5504,7315 Six Forks RD ,,RALEIGH,NC,27615,(919) 847-8855,2024/06/20 00:00:00+00,Food Stand,27249,-78.64730313,35.88064315,M,
4676924,04092019442,Vera Pizza and Grill,6091  Capital  BLVD ,,RALEIGH,NC,27616,(919) 301-8198,2024/06/20 00:00:00+00,Restaurant,27251,-78.5830954,35.86881664,M,
4676925,04092019443,Jimmy Johns #1863,6286 Glenwood  AVE ,Suite 100,RALEIGH,NC,27612,(309) 454-2811,2024/06/21 00:00:00+00,Restaurant,27256,-78.70313537,35.85876533,M,
4676926,04092019444,Kentucky Fried Chicken,4040 Capital BLVD ,,RALEIGH,NC,27604,(913) 469-1112,2024/06/14 00:00:00+00,Restaurant,27259,-78.58106883,35.83615615,M,
4676927,04092019445,Kentucky Fried Chicken,3408 Poole RD ,,RALEIGH,NC,27610,(913) 469-1112,2024/06/14 00:00:00+00,Restaurant,27260,-78.57981132,35.76819868,M,
4676928,04092019446,Starbucks,16 SEABOARD AVE,,RALEIGH,NC,27604,(919) 321-8590,2024/06/23 00:00:00+00,Restaurant,27263,-78.6390763,35.78941958,M,
4676929,04092019416,Tacos Mama Chava,122 Seaboard AVE ,,RALEIGH,NC,27604,(919) 706-9522,2024/05/28 00:00:00+00,Restaurant,27038,-78.6407806,35.78898595,M,
4676930,04092019447,Chick-fil-A  #04884,4411 NEW BERN AVE,,RALEIGH,NC,27610,(984) 255-6784,2024/06/23 00:00:00+00,Restaurant,27264,-78.56140607,35.79898742,M,
4676931,04092019439,Duck Donuts 166,2414 WYCLIFF RD,,RALEIGH,NC,27607,(919) 322-0846,2024/06/23 00:00:00+00,Restaurant,27265,-78.69299571,35.81676957,M,
4676932,04092040416,Bull Oaks  (WCID #643),643 S Wilmington ST ,,RALEIGH,NC,27603,(919) 454-3681,2024/05/21 00:00:00+00,Pushcarts,26843,-78.63953715,35.76225937,M,
4676933,04092030688,Empanadas and More (WCID #984 ),2107 GRACE PARK DR,,MORRISVILLE,NC,27560-6001,(347) 729-5274,2024/06/21 00:00:00+00,Mobile Food Units,27262,-78.84652233,35.821117,M,
4676934,04092019448,Kwench Juice Cafe,772 W Williams ST ,,Apex,NC,27502,(984) 214-1763,2024/06/24 00:00:00+00,Restaurant,27268,-78.86276232,35.73802969,M,
4676935,04092019449,Chai Fresh,9589 Chapel Hill RD ,,Morrisville,NC,27560,,2024/06/25 00:00:00+00,Restaurant,27277,-78.81120592,35.8045755,M,
4676936,04092025600,Hungry Howies,1814 Oberlin RD ,Suite 106,RALEIGH,NC,27608,(919) 789-0001,2024/06/27 00:00:00+00,Food Stand,27287,-78.65503998,35.8085905,M,
4676937,04092019451,Anthony's La Piazza,21 GLENWOOD AVE,,RALEIGH,NC,27603-1794,(919) 703-0210,2024/06/26 00:00:00+00,Restaurant,27284,-78.64791388,35.78151809,M,
4676938,04092019422,Feng Cha,8319 Creedmoor Rd,,Raleigh,NC,27613,(919) 600-8686,2024/05/24 00:00:00+00,Restaurant,27288,-78.68223246,35.90105464,M,
4676939,04092019423,Black & White Coffee Roasters,2400 John Brantley Blvd,,Morrisville,NC,27560,(304) 544-0699,2024/05/22 00:00:00+00,Restaurant,27289,-78.7893961,35.86970016,M,
4676940,04092019452,The Library Steakhouse,133 S Fuquay Ave,,Fuquay Varina,NC,27526,(919) 642-2030,2024/06/06 00:00:00+00,Restaurant,27291,-78.79783769,35.5829243,M,
4676941,04092019421,Refuel #190,1012 Holding Village Way,,Wake Forest,NC,27587,(984) 352-1303,2024/05/24 00:00:00+00,Restaurant,27290,-78.51119483,35.96475771,M,
4676942,04092030689,Taqueria El Pinito (WCID #990),3587 Maitland DR,,RALEIGH,NC,27610,,2024/06/28 00:00:00+00,Mobile Food Units,27300,-78.58046533,35.79725075,M,
4676943,04092030690,That's A Good Burger (WCID #1027),903 N SMITHFIELD RD ,,KNIGHTDALE,NC,27545-7719,(919) 796-3116,2024/07/01 00:00:00+00,Mobile Food Units,27311,-78.48796386,35.7957655,M,
4676944,04092019454,Akari Express,2109 Avent Ferry RD ,STE 118,RALEIGH,NC,27606,(919) 232-5380,2024/07/02 00:00:00+00,Restaurant,27318,-78.67605304,35.77835842,M,
4676945,04092019455,Complex Brew,500 S SALISBURY ST,,RALEIGH,NC,27601,(919) 996-8675,2024/07/02 00:00:00+00,Restaurant,27319,-78.64125889,35.77365209,M,
4676946,04092030691,Jerk Man Island Cuisine (WCID 1030),11016 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 737-5958,2024/07/08 00:00:00+00,Mobile Food Units,27331,-78.53774541,35.94776496,M,
4676947,04092019456,Yuri Japanese Restaurant,1361 Kildaire Farm RD ,,CARY,NC,27511,(919) 481-0068,2024/07/05 00:00:00+00,Restaurant,27321,-78.78193785,35.75976468,M,
4676948,04092019457,Nepal House,941 N HARRISON AVE,,CARY,NC,27513,,2024/07/09 00:00:00+00,Restaurant,27348,-78.78451819,35.80143568,M,
4676949,04092019459,Third Eye Momo & Grill,10110 GREEN LEVEL CHURCH RD,108,CARY,NC,27519,(919) 353-3555,2024/07/09 00:00:00+00,Restaurant,27347,-78.90107972,35.82060442,M,
4676950,04092019458,Tiger Sugar,1969 HIGH HOUSE RD,,CARY,NC,27519,,2024/07/09 00:00:00+00,Restaurant,27349,-78.84865558,35.78922067,M,
4676951,04092019461,Bon Epitit,1155 TIMBER DR E,,GARNER,NC,27529,,2024/07/09 00:00:00+00,Restaurant,27350,-78.57703692,35.68906111,M,
4676952,04092019460,Starbucks #68126,1070 DARRINGTON DR,,CARY,NC,27513,,2024/07/09 00:00:00+00,Restaurant,27351,-78.81691991,35.7999225,M,
4676953,04092030692,Tombachi (WCID # 1003),2201 S WILMINGTON ST,,RALEIGH,NC,27603,(704) 654-8119,2024/07/10 00:00:00+00,Mobile Food Units,27354,-78.63902823,35.7520526,M,
4676954,04092030693,VP Jerk Center (WCID #1029),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 723-0432,2024/07/12 00:00:00+00,Mobile Food Units,27360,-78.63902823,35.7520526,M,
4676955,04092030694,Tacos Mexico (WCID #1028),209 E WILLIAMS ST ,,APEX,NC,27502,(919) 362-8074,2024/07/12 00:00:00+00,Mobile Food Units,27361,-78.85166491,35.72667311,M,
4676956,04092019463,SoHot Raleigh,4509 CREEDMOOR RD,102,RALEIGH,NC,27612-3813,(919) 525-0418,2024/07/15 00:00:00+00,Restaurant,27364,-78.68316687,35.8427619,M,
4676957,04092025601,Taste Rolls @ The Kitchen Space,3805 S WILMINGTON ST,,RALEIGH,NC,27603,(919) 761-4111,2024/07/15 00:00:00+00,Food Stand,27365,-78.64840838,35.72742869,M,
4676958,04092019465,Vic's Pizzeria,1 GLENWOOD AVE,105,RALEIGH,NC,27603-2579,(919) 924-6806,2024/07/17 00:00:00+00,Restaurant,27376,-78.64799606,35.7803311,M,
4676959,04092019464,Cheetah Premiere Gentlemen's Club Raleigh,2940 PLEASANT GROVE CHURCH RD,,MORRISVILLE,NC,27560,(919) 469-9305,2024/07/17 00:00:00+00,Restaurant,27375,-78.8141985,35.86749541,M,
4676960,04092019467,Postino Wine Cafe,401 DANIELS ST,,RALEIGH,NC,27605,(919) 341-2699,2024/07/23 00:00:00+00,Restaurant,27379,-78.66157289,35.79001283,M,
4676961,04092030695,Breakfast and Tacos (WCID #1026),160 Sommerville Park RD ,,RALEIGH,NC,27603,(919) 624-3723,2024/07/17 00:00:00+00,Mobile Food Units,27377,-78.65006114,35.69421011,M,
4676962,04092025602,Dolci Sapori,3805 S WILMINGTON ST,,RALEIGH,NC,27603,,2024/07/18 00:00:00+00,Food Stand,27380,-78.64840838,35.72742869,M,
4676963,04092019468,Hereghty Heavenly Delicious,2603 Glenwood AVE ,Suite 123,RALEIGH,NC,27608,(919) 787-3995,2024/07/23 00:00:00+00,Restaurant,27386,-78.66059971,35.81550158,M,
4676964,04092019469,Sergio's Pizza of Raleigh,"7440 Louisburg RD, Ste 135",,RALEIGH,NC,27616,(919) 876-3116,2024/07/19 00:00:00+00,Restaurant,27387,-78.53977075,35.87454257,M,
4676965,04092025603,The Mac House at Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 696-1120,2024/07/12 00:00:00+00,Food Stand,27398,-78.53774541,35.94776496,M,
4676966,04092040418,Shady Dawgz (WCID #1039),160 Sommerville Park RD ,,RALEIGH,NC,27603,(919) 830-5049,2024/07/26 00:00:00+00,Pushcarts,27402,-78.65006114,35.69421011,M,
4676967,04092019474,Le Macaron French Pastries,8480 Honeycutt RD ,Suite 110,RALEIGH,NC,27615,(434) 517-1459,2024/07/26 00:00:00+00,Restaurant,27404,-78.62166264,35.89510631,M,
4676968,04092160096,Litchford Falls Health and Rehabilitation Kitchen,8200 Litchford RD ,,RALEIGH,NC,27615,(919) 878-7772,2024/08/01 00:00:00+00,Institutional Food Service,27415,-78.6016784,35.89048056,M,
4676969,04092030696,Ziba's Kitchen  (WCID #1040),160 Sommerville Park RD ,,RALEIGH,NC,27606,(336) 558-8425,2024/07/29 00:00:00+00,Mobile Food Units,27412,-78.65006114,35.69421011,M,
4676970,04092030697,Antojitos Salsabanero (WCID #1042)                ,2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 561-0141,2024/08/02 00:00:00+00,Mobile Food Units,27421,-78.63902823,35.7520526,M,
4676971,04092141904,Apex Friendship High School Concessions,7801 Humie Olive RD ,,APEX,NC,27502,(919) 608-5834,2024/08/02 00:00:00+00,Limited Food Service,27420,-78.91098322,35.7002117,M,
4676972,04092019483,UT Dining Hall,111 FRIENDLY DR,,RALEIGH,NC,27607,(919) 327-3800,2024/08/06 00:00:00+00,Restaurant,27425,-78.67544621,35.78839392,M,
